id,date,link,title,reviews,rating,label,helpful,not_helpful
B00ZV9RDKK,"on July 11, 2018",amzn1.account.AEY5JXD4WRNUG6K2O4QDN72MZ7PA,Easy to install,I love my Fire Stick. It gives me one more option to watch something other then regular tv. I like having multiple options. It’s easy to use and install. I did it myself so if I did it anybody can because I really am not good at installing electronics.,5,positive,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AG3DNG6Z6L2I5IL2Z6VVXHCY4RVQ,Know how to search an app,"That’s a very good item, I like it!!!",5,positive,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AFLMCGNEN7VZDWMNCHCQA3K4JFLA,Cheap,Great product,5,positive,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AG7C2EJJW3LBQ4TB4ZRU5VXY6JKA,It doesn’t support the Spectrum App.,The stick was very easy to set up.  The only reason I didn’t give it 5 stars is because it doesn’t support the Spectrum App. That was a no go for me.,4,positive,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AH5QBKTG45KUH2WSJWUSZD62XAQA,don't have to pay for satellite tv just have internet ...,don't have to pay for satellite tv just have internet. should make the extension cord for the HDMI just a bit longer,5,positive,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AEBQ2QUKADV4657377ARIOHWSBQQ,Love the Fire Stick,Great purchase.,5,positive,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AF6NLI5HEJSO2MGVHVAMIIJAAIBQ,Two Stars,I prefer Roku,2,negative,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AG27PO7XYTWJRLOIZC7YE3FHN2PQ,Five Stars,"Perfect, will order more!",5,positive,0,0
B00ZV9RDKK,"on March 18, 2018",amzn1.account.AE7LJRN6H6NF5H64P7LCQ77KPCEQ,Three Stars,Good,3,negative,0,0
B00ZV9RDKK,"on March 18, 2018",amzn1.account.AEHSW6DXZEFYFFPRGEADY6FWPS6Q,One Star,Has not provided that much. Not worth the expense. kid,1,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEZNHENJG4OEOQ4JP3MRTMAK3RMA,Easy to set up and easy to use,It's easy to set up and works flawlessly.<br />I'm a happy camper.,5,positive,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AFM5AZKYVEQYDKJUMJC6F2HXF5HA,Firestick,I love my firestick and very happy with my selection.,5,positive,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AFHOJBHZJSZCGIOULKFDK3FFIW7A,You won't regret this buy,"What is there not to love, Amazon prime movies so many to choose from and series plus can get others, Netflix, Hulu and many more, saved me a lot of money and just have to have internet no cable bill.margie",5,positive,0,0
B00ZV9RDKK,"on July 12, 2018",amzn1.account.AF7HHCK2HV6LZJ26A3PHRWPMVD2Q,Yay,Amazing,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEJLTK7DNFVHLCKCNTPQQGPRRLDA,Feel like I’ve been missing out.,There’s so many amazing things you can do with this little Android device. I highly recommend it for travel and if you spend a lot of time living in hotels.,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AELBW44N6KOJ523DQT6UPNVL3V4Q,Love!,Love our fire stick. Made cutting cable easy.,5,positive,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AG6GZIZCGDUB4RWT6KBQMIUHHETQ,Cheapest way to get a spare FireTv remote,Scored these on PrimeDay for the remote because it's cheaper than just the remote. The FireTV stick itself ended up in the garbage. Wasteful? yes. But that's the american way.,5,positive,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AF2N3RZCLPEQYE53T6UYQOZX47GQ,Three Stars,You still need a cable provider for most a ps to work.  Not as all inclusive as advertised.,3,negative,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AHYTXFNJ3OPVQMGVC2OS3DSJQTPA,Two Stars,The remote dont work any more,2,negative,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AE7ZOU7YMLDXLH5UOTI6YUTGLYIQ,Love it,Love my fire stick... It is way better than the Android box.,5,positive,0,0
B00ZV9RDKK,"on March 14, 2018",amzn1.account.AERTHYHRKM2CHTSSGVNNWJJFEJOA,I think I will stick to a good book and forget TV,"It comes with nothing on it. If I want real time news I have to pay Hulu $40. If I want movies I have to pay Netflix. I cannot see how to get my standard TV stations. If I want access to the 500,000 movies from Amazon I have to buy prime. I don't see how getting robbed by the Fire TV stick is any different than getting robbed by ATT or Comcast or any of the other crooks that provide TV ""Services"". I returned this plastic piece of junk and got my money back. I think I will stick to a good book and forget TV.",1,negative,0,0
B00ZV9RDKK,"on March 22, 2018",amzn1.account.AF637A664JHSGZWGSZ7OHDRL6UOQ,I gave it one star I had to get my ...,I gave it one star<br />I had to get my grandson over to get it to work<br /><br />I doubt I will ever use it,1,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AFA6BGOPYFUZFJOORM4HDIKCELVQ,Good Value,Arrived quickly and was easy to install.,5,positive,0,0
B00ZV9RDKK,"on March 10, 2018",amzn1.account.AF37JRZO7QJYSLB7Q7FVAUPWYRLA,"Buggier than our Fire TV box, but otherwise a ...","Buggier than our Fire TV box, but otherwise a decent buy. Works well for our spare TV in the garage.",3,negative,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AGIVKOR2VMWJRN4MNUNLYKO4DRCA,Screen size fit adjustment gone,Returned this due to incompatibility issues with the screen size fit on my Mitsubishi TV. Taking away the ability to adjust/customize the screen size to fit your TV and relying on the TV settings is a mistake. Ended up buying a Fire TV which still has this capability.,3,negative,0,0
B00ZV9RDKK,"on July 13, 2018",amzn1.account.AEYXAO4GSFZCUEKMSW5N52AZRZAA,NO free music. Can not receive music without paying ...,NO free music.  Can not receive music without paying a monthly fee. This is a basic; a rip off.,2,negative,0,0
B00ZV9RDKK,"on August 1, 2018",amzn1.account.AFMPFDF52PGTQV3BD54NZPPKVHXQ,So far not saving us any money.,No it did not meet my expectations. I’m still not sure whether or not we’re keeping it. The point of purchasing it was to NOT increase our monthly expenses. So far I haven’t seen that happening.,1,negative,0,0
B00ZV9RDKK,"on July 18, 2018",amzn1.account.AF2QDBTMURSO7JVKD6FWA6MTY3EQ,Great buy,Easy to set up. Very simple to use. The picture is clear. Great buy!,5,positive,0,0
B00ZV9RDKK,"on March 18, 2018",amzn1.account.AHGOSDW2QUP22Z2FJPJG5ZSQPUAA,"Very glitchy. Constant reception problems. So frustrating, ...","Very glitchy. Constant reception problems. So frustrating, it was removed and placed in a drawer where it no longer causes my husband to cuss.",1,negative,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AEXJJEHJKQUDEMMIJLB3UFOZUATQ,EPIC FAIL - replacement failed after 2 weeks...Lengthy set up time for something that doesn't work out of the box,"nice looking packaging, nice looking unit... the hardware seems fine but as usual lately the voice command (think alexa) doesn't work... much like echo which works some of the time.  This worked exactly ONCE, didn't respond correctly then stopped working...<br />.<br />Combine this with the horrendous arrival projections lately and the road ahead looks like downhill",1,negative,0,0
B00ZV9RDKK,"on July 12, 2018",amzn1.account.AEVT7JHDCFYI2KTKKCQ5R53QKERA,Five Stars,"This works well. I can now watch Prime, Netflix, and YouTube on my non-SMART TV.",5,positive,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AFIPYF5Y3CNAI7FRPHVNPG6HQ7UA,Really awsome,I absolutely love this thing,4,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AGCDQ3WRVQTG3UOGNBMIY5Z2TWBQ,So awesome,I canceled cable,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AFYHZ4BXWTIEO7NSIHFTDBVPVHXQ,Great device,I love this device. Easy to use and lots of great options,5,positive,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AEKFVJCUD5LZQCYPRRU77RWTB34Q,Great product,Easy to setup easy to use- very happy with this product,5,positive,0,0
B00ZV9RDKK,"on July 11, 2018",amzn1.account.AH2NNN6HAWE7Q6CPKXR6GHHBZAHQ,Disappointed with buffering,"I purchased the firestick for streaming , however there is extreme buffering so much so I can hardly watch an entire program.",4,positive,0,0
B00ZV9RDKK,"on August 3, 2018",amzn1.account.AGFVEHRBDRBVNCUWTDXDAU5FXB2A,Not the best,Not the best wasn’t what I was expecting,3,negative,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AEH2H5DSOVDIJVXN7ETKRDEPVOLQ,This thing is hands down the best streaming product out there,This thing is hands down the best streaming product out there! I've had a few before this one and none come close to the ease of use and variety of things you can do. We love it!,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEINDEKPIPIWRNASG2EVY23O7WSQ,works great!,"this is my second one,installed in bedroom .works great!",5,positive,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AF73RFW3GBYUQOUAKR5R5ZM3ZAPQ,2 thumbs up,I should have got one of these a long time ago,5,positive,0,0
B00ZV9RDKK,"on July 13, 2018",amzn1.account.AFQ5EEFMP4ASVORWPCUI32VZY2VQ,Four Stars,gift,4,positive,0,0
B00ZV9RDKK,"on June 29, 2018",amzn1.account.AH3C6BTK6K7MX6H7RYL7N5XDZQZQ,Disappointing,Most of the time it doesn't work,1,negative,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AGLCAJ7WQA5VQCARFYXML37KOTPQ,Five Stars,It showed up exactly as I ordered. It is everything that I wanted.,5,positive,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AF7VJL7CL25U3WLMPO7T2BE2AWEQ,Get a small power usb to keep it charged.,Easy set up and works great!,5,positive,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AGZJVAJWVRFFUCTJ4EW6TDFH4CUA,Works perfectly,Small & easy to set up,5,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AEI3XZD5H6M6XYVRKTKB23ZUQOGA,Disappointing,"This fire stick is SO slow. Takes FOREVER to load any app. We cleared all of the junk apps and programs that were installed on it, and cleared the data of everything we could not delete. There are too many unnecessary things that come factory installed. I just wanted something to stream, not to play games, look at pictures that I have on a bunch of other devices or use for shopping. We purchased this one to replace the first generation fire stick, and that one is still faster. Dissapointing.",1,negative,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AFXSQGY3TOXQAJ33UN7TZ25UQYPA,Works great!!!!,Works great! We use for a second tv in the game room.,5,positive,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AHJET4BEFNCCGWW2XRSBJ5XIBSHA,Well worth the money,Love my fire stick. I'm not technically inclined so it took me a little bit to get used to using it but now I love it and have two and ordering another one today. Great deal if you're interested.,5,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AEX5MZNLS6K2AD6ZVCRC3IEKAU6Q,Have 2 now,Already had one but needed another,5,positive,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AEX76PWDNVE5NJEITBQEGXZY4U4Q,You should buy this item!,I love it! Definitely worth buying for anyone and anytime amazing gift and great quality. If they add a keyboard remote to it soon it will definitely be the best product to own from Amazon!,5,positive,0,0
B00ZV9RDKK,"on March 13, 2018",amzn1.account.AFJGOAQEHONMHJDVPLDN6AM7GZFQ,Won't stay connected.,"Loved my Firestick up until about 2 days ago, it just stopped working it no longer stays connected to my TV I have to keep unplugging it from my TV and plugging it back in and even then it doesn't stay connected for long and I've only owned my fire stick since November. Very unfortunate since I usually love Amazon products.",2,negative,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AHOZAALILWAPAYRXVPODDJCN2NLA,I love it!,"My husband bought me a fire TV stick for Christmas & I love it. I ended up purchasing Roku sticks for the TV's in my kids rooms. Roku sticks are garbage. Three out of four of them stopped working in less than six months. I was so happy when the Prime sale rolled around & the price of these fire TV sticks were discounted. I purchased 3. I have never had a problem with my original fire TV stick. I would definitely recommend one. Also, make sure that you have fresh AAA batteries available. Just like with most brand new products, the remote comes with batteries but they don't last very long. I know this is common sense to most, but I thought I would throw that in there.",5,positive,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AFJ54K6WEFUJI54PAPMN45YNULRQ,Fast delivery!!,Christmas gifts!,5,positive,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AHVVEFK57POYKUFCITYQ4X3MY3HA,You can get live pd. Tv for a lot less with this and some app. Give you live tv and a lot of movies,"This is a product that I use for my movies and tv. Get live channels, movies and all. I cancel everything and just use my firestick",5,positive,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AHWSTNTJ5RBTN5RPYGWNNU3TNVUA,Great Entertainment,"Shipped fast, easy to install, great alternative to cable.",5,positive,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AGEWRZIPZYGCNWUL3FGJLPRROVUA,Works,Works,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AFODIV3VRSHEGURQOENT6LSJCB3Q,Can load lots of apps,Easy to use and plenty of viewing options,5,positive,0,0
B00ZV9RDKK,"on March 15, 2018",amzn1.account.AFHRLEMABGNPYEA6CNEE7S2A5LOQ,It’s ok but...,"I’ve used other streaming sticks and I thought this one would be great for hands free watching, but the Alexa voice support is terrible. For example, I said, “Alexa, watch Good Doctor on Hulu” and it did not take me to the Hulu app. I was already on episode 7 and the software took me to episode 1 in the Amazon video app (not Hulu) and it didn’t even play it. It gave me the option to play episode 1 on Hulu and when I selected with my remote, I had to start all over with selecting my profile. This was not the only instance of this failing. Without correct Alexa integration, it’s just no different from any other product.",2,negative,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AGTKU6NXUE7SBPJD3BYXR23XGTZQ,Four Stars,love it.,4,positive,0,0
B00ZV9RDKK,"on July 18, 2018",amzn1.account.AHGPWIVYLFF6YOAFOGSL46DVVRJA,Another great Amazon product,Works great,5,positive,0,0
B00ZV9RDKK,"on July 13, 2018",amzn1.account.AHTG32QBZ4VR2CQ55RJIIJOUWNQA,Good but remote problems?,The fire stick in general is really nifty if a tad bit slow. Not a dealbreaker though. My biggest problem is I think I got a defective remote. The battieries die within two days of putting them in. /:,3,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AENAC2QOXFVJ3IJGFU6KNPVQZNBQ,FIRE TV Stick - VERY DISAPPOINTED!!,A few months ago I would have given a very high rating...but now at just a year and a half of use I cannot use for more than 2-3 hours before I get a warning it is overheating....it then shuts itself down and i unusable....I cannot find a way to contact Amazon about this issue even though the warning box I get displayed says to contact customer service! UGH!,2,negative,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AHWAMKPMSXJDQMWL6OBQFHFMIN6A,No local channels.,The fire stick works as advertised.,5,positive,0,0
B00ZV9RDKK,"on July 10, 2018",amzn1.account.AFY4M7JWXWRBHL7EAOAWPYQTFLMQ,Two Stars,Returned this,2,negative,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AF3YWUTML3CNA5FJK7Z3QNEEMBDA,Screen Chopped off and no ability to calibrate screen,"Purchased this item and love the content and the ease of use but I have an older Philips Magnavox TV (circa 2011) that does not have the ability to change screen size/over scan settings. Therefore, since the 2nd Gen Fire TV stick removed the ability to calibrate the display directly from the Fire Stick and instead directs you to use your TV's settings (which again my TV does not have) the edges of most video content are chopped off.",3,negative,0,0
B00ZV9RDKK,"on June 26, 2018",amzn1.account.AEW27HA2SVSJZZUYXWUC5CUFPM3Q,sad..,"Works ok, can't use it for spectrum, won't support,only to use with direct TV..sad..",3,negative,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AF3CUZN5FJEQD6WJGQWUXFZE4LGA,Five Stars,Not bad at all...,5,positive,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AE7FK2GF45LCP4KG3UUXRB242WMA,Bought it for my 90 year old Dad. He ...,Bought it for my 90 year old Dad. He likes it and has actually figured out how to use it. Mostly,5,positive,0,0
B00ZV9RDKK,"on June 30, 2018",amzn1.account.AGDOWO2FN4VQKCKBHS4WKTIJFR4A,Not good for Hulu live TV.,This does not work well with Hulu live.  Sometimes it would work and sometimes it was too slow to connect to Hulu and even Netflix. I returned it. Even spoke to a representative from Hulu and they suggested not using Amazon fire stick for Hulu live.,1,negative,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AFHCZG6AJIBMGVIFACT2UGNE2KNQ,My best Amazon purchase ever !!,fantastic ! Just ask Alexis and find anything you want!,5,positive,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AGMWH4GQJLSVIVSJN3UDMNYVMCTQ,Great when it works,"It’s a great little device when it works. However, it constantly disconnects from my Wifi and kicks me out of the show I’m watching.",2,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEINNA3CLWBFSCHJ64M2RHATJ77Q,Not what I expected,"Not what I was looking for, harder to use from what I expected.",2,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AFHFN43P5HHZ2UOYRT3CRADO76EQ,One Star,Do these things ever work? I'm on my second one and it's quit on me as well.,1,negative,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AFDAAI7JE6QUUUFYF5MGZLBWQEJQ,Excellent,Good product,5,positive,0,0
B00ZV9RDKK,"on March 10, 2018",amzn1.account.AG7WPN3W6TW45GJABAFNO7WHSY3Q,zero star,"it's crap, quit working after 1 month......Still waiting for replacement or refund.  DO NOT WASTE YOUR TIME OR MONEY ON THIS !",1,negative,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AHUA7AT4JA3J5QSHFNRAWRD7KUQQ,I could not get the voice remote to work. ...,I could not get the voice remote to work. Called technical support and was told the unit was defective and they shipped me another one. That one didn't work as well. Called technical support again was told the remote was defective. They created my account and told me to order a new remote. I was told by the third technical support person that there was a known issue with the remotes and they didn't have a replacement available at this time.,2,negative,0,0
B00ZV9RDKK,"on July 10, 2018",amzn1.account.AGP6FJGOYDIO4I2PFLVELSKXNFAQ,Works Great!,"Works Great! Helped me cut the Cable and that's what I wanted! We added an outdoor antenna for local tv, Netflix, and Rocu as well and we just about have anything we want to watch on tv while saving the money wasted on cable. Could not be happier!",5,positive,0,0
B00ZV9RDKK,"on June 30, 2018",amzn1.account.AEJZH3P3S2KPMZJCOBTP2XVLGZHQ,"Nice interface, but it crashes and buffers way too ...","Nice interface, but it crashes and buffers way too often. My old Roku provides far better service. I ordered it because Amazon was and unfriendly to my stations on Roku, but it's not a great solution if it's always stalling.",3,negative,0,0
B00ZV9RDKK,"on August 8, 2018",amzn1.account.AG6QLW5TMLPDNIHTUJUKVLK5HSAA,Can't get it to work,"not finding the wireless on startup<br />I don't have time to establish the connection on every startup.<br />and no, i'm not going to leave it turned on as a work around this problem.",1,negative,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AE6NI3VEGKNWQ3TBKFYPZPJ7LEJA,A cool gadget that really works,This item is amazing!  I sent my extra DVR back to the cable company and ordered this.  Since I don't have a smart phone I am more than a bit behind on the tech side of things.  All I have to do is speak to this gadget and it knows what I want and where to find it.  A PLUS:  It is so financially reasonable.  I am a happy watcher.,5,positive,0,0
B00ZV9RDKK,"on August 3, 2018",amzn1.account.AF34E4NOZGASILFOBJKXCEXKX4QA,Adding Apps is dependent on several factors - e.g Spectrum App cannot be added,"The apps are extremely slow to load, Side by side comparison to Roku, Roku wins hands down.  Not all Apps can be loaded - e.g. Spectrum not supported.<br /><br />Returning item not cost effective - over $7.00 to return something that cost under $20 (Prime Day).",3,negative,0,0
B00ZV9RDKK,"on July 31, 2018",amzn1.account.AEC2SJQMLVHBGG46CHE25OBYM5NA,Frustrating and cumbersome,"I'm sure it's a great product but for me it just wasn't worth it. I have four Alexa devices so I'm very familiar with them. The learning curve was too steep, and using it was cumbersome, I thought. When I wanted to watch something on an app it either didn't/couldn't do it or it sent me to Amazon prime. Enough already. Life's too short so I returned it. Complicated set up, also.",2,negative,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AHEJHZF4F2IFRFOX4SN2HAQ2FJLQ,I ordered a Roku to replace one and it is working great. I have the 3 fire sticks on 3 ...,"I received one as a gift, then ordered 2 additional to get rid of cable TV.  I have Sling TV for my live TV and also Netflix.  At first the firestick was working, then we had one that totally froze up and would not work.  I contacted Amazon  and it was replaced.  I now have 3 Amazon Fire Sticks that continuously lock up.  I ordered a Roku to replace one and it is working great.  I have the 3 fire sticks on 3 other TV's that are causing problems.  I contacted technical support and worked with a technician for 2 or 3 days on just 1 of the fire sticks.  The last thing they had me do was to reset  the fire stick back to factory default.  Once again I had to download the applications back onto the fire stick.  I was supposed to be contacted again from technical support, but have not heard back from them. At first the technician was trying to tell me it was an application problem with the applications downloaded.  I am using the same exact applications, Sling TV and Netflix on the  Roku and it works fine and does not freeze up.  So, it is not an application problem.",1,negative,0,0
B00ZV9RDKK,"on July 10, 2018",amzn1.account.AH4AWO7SSJQFJ6E4DE4GFI2L5EIQ,Four Stars,"Great product, my second one.",4,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AGB5O7KWJBFGNCQZLUUYBGQN4LIQ,Notification sent in error.,Didn't order anything????,1,negative,0,0
B00ZV9RDKK,"on July 11, 2018",amzn1.account.AEBP47LNOKTXJBKNFNYYI4WDCMEA,Great product.,It works great. There isn't a thing I don't like.,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AGGYQF7HKLFBNZB7YWKDYLMTOFPA,Craps its pants and forgets its name,It's the ONLY device of a dozen that loses wifi connection and forgets the wifi password 3 times a week. It also tells me the password is wrong and won't reconnect the first 10 times I try to reconnect. Worst device ever.,1,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AFHUZVBD4KER6PKE7MFQFND7OKTQ,"Useless Remote, Good Benefits","Was delivered on 6/22. Set it up on 6/23 and it was very easy to install and get going. Immediately started using. But now, only a couple weeks later, the remote no longer works. Tried new batteries, reconnected it, and eventually just downloaded the fireTV remote app onto my iPhone and have to use that instead. The remote is useless now. Kinda annoyed about that, but the services themselves are great.",3,negative,0,0
B00ZV9RDKK,"on March 16, 2018",amzn1.account.AHCIBZA5SMVMD7PRFNZZPFZLZ3KA,"... you will be blocked out of the major channels like ABC, NBC","If you have Spectrum/Brighthouse you will be blocked out of the major channels like ABC, NBC, TBS, etc. You get an error message that “your provider doesn’t allow this programming.” Just FYI. Very disappointing.",1,negative,0,0
B00ZV9RDKK,"on March 21, 2018",amzn1.account.AECM6FXRBJD4TBQ2B3I3QYUR422Q,Sent back,Sent back not impressed,1,negative,0,0
B00ZV9RDKK,"on August 3, 2018",amzn1.account.AHBZ6RTAPS7ORDCWXDBPWNEU2QDA,"YOU HAVE TO SUBSCRIBE TO HBO, NOT FREE THROUGH THE STICK",WORKS GREAT BUT MIRRORING YOUR PHONE TROUGH THE FIRE STICK DOES NOT WORK WELL. THE SOUND IS VERY CHOPPY,3,negative,0,0
B00ZV9RDKK,"on March 19, 2018",amzn1.account.AE3D7DZAUNSH2EOXO22EGNYSYFLQ,Does not work with all HDMI equipped tvs,Nowhere do they tell you that this will not work with older Tvs that have HDMI input.<br />Evidently you need HDMI 2 or better.,1,negative,0,0
B00ZV9RDKK,"on July 31, 2018",amzn1.account.AHACQ2YUW2EEBAMPJYAH34DXPIPA,Is there any point to using the Fire Stick?  I have not found it.,"Just another seldom used, superfluous gadget.  I can access anything I want, including Amazon video, with my regular TV remote control, and the info comes up more efficiently than when using this device. The fire stick just gets you bogged down in useless steps. If there is more to this than meets the eye, Amazon should make it clear. I have yet to find this product to be able to do anything that could not be done before...so far, just a waste of time.",2,negative,0,0
B00ZV9RDKK,"on March 19, 2018",amzn1.account.AFVGRWFU3LZDXP7KNOCQ26I34ZAA,One Star,i had problems with the remote at the start now wont work at all,1,negative,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AEWR6KSRTOHGBEQJ3MSZGQQ3BHEQ,One Star,You have to have amazon prime to be able to see the program.,1,negative,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AHHCEP2SK57UUF4SU24RRPAUVC5Q,Remote did not work brand new,My remote did not work fresh out of the box. I bought the fire stick as a gift. The receiver of the gift called me and told me that the remote did NOT work after putting the batteries in. Very disappointed!! Now I have to send the whole thing back wait for a refund and order a new one!,1,negative,0,0
B00ZV9RDKK,"on March 15, 2018",amzn1.account.AHQJEBBDIX7UWDTUFA3OVUJWM4PQ,Two Stars,It doesn’t work on my tv. Says format not supported,2,negative,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AE3ZZZYG6QXRVCHK32UUA5UYQXVA,Easy to hide,It conveniently attach to the TV without showing.,5,positive,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AFTNRW6GXFXFM3OYY44K55KRY54Q,Device will not work,Cool streaming device however mine quit working.  I followed all of the trouble shooting tips and emailed Amazon customer service about it and it fell onto deaf ears.  Would be perfect if the device was operational.,2,negative,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AFPJ35RVHIGFMKSNX7UOGYHMRSMA,... features yet but the ones I have tried work great! Love it,Haven't tried all the features yet but the ones I have tried work great!  Love it!,5,positive,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AHCY5HQIOD7S3G3C6YH7XEUFWZXA,It's too slow. Basic apps take forever to load ...,It's too slow.  Basic apps take forever to load.  Always have problems connecting to the 5GHz network when all other products connect to it fine,1,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AGE4MHBDHPQFABFMCJ7XU4PNHIQA,"Its ok, BUT",It works great with amazon prime movies. Good amount of apps you can add. BUT its no ROKU. There are some apps you can get free on the fire that you cannot get on the Roku. Overall If I could only keep one It would have to be my Roku+ stick.,3,negative,0,0
B00ZV9RDKK,"on August 3, 2018",amzn1.account.AEYVQNATAK7BEU4XVM7URGLCRG5Q,Buy this if you're dying for more aggravation in life,"I ordered this as a replacement for a chromecast that was damaged in a move. It's terrible. Tried to give it some time in hopes it would improve, but to no avail.  Apps never load, always getting a error code. Apps that I've always been able to watch on chromecast are useless-ABC, NBC, HBO,Hulu, Netflix, etc. Oddly enough, the only app that doesn't give a problem is Amazon. I'll never buy another firestick and wouldn't recommend to anyone. I'm going to purchase another chromecast so I can actually go back to using the TV in my bedroom after 5 months of junk.",1,negative,0,0
B00ZV9RDKK,"on August 1, 2018",amzn1.account.AFKBN5SNGQSJOQOUL7TXSTXBXMIA,Not user friendly,"Not user friendly  at all ,<br />I bought  it to get pictures & clearer  sounds & do not want  to  come  back",2,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AHFP3ZA67C3SKGYL42UW2ZA3TA7Q,Awesome product,Great Product!,5,positive,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AFBTTZUTYDZUP4DGS5NGGNLN7NKA,Works great,Amazing,5,positive,0,0
B00ZV9RDKK,"on March 21, 2018",amzn1.account.AEMMUIMNPF2U3VMWTRT67GGU66AQ,One Star,I don’t have a remote???,1,negative,0,0
B00ZV9RDKK,"on March 19, 2018",amzn1.account.AFYRMEQPMMNEFDOYVBRY47KMCNWA,Three Stars,Need more time to use it.,3,negative,0,0
B00ZV9RDKK,"on March 20, 2018",amzn1.account.AE3AEXX6ECFX75XP3VYNWWHTLNHA,Two Stars,To slow,2,negative,0,0
B00ZV9RDKK,"on July 10, 2018",amzn1.account.AH2GXJ4T6GD5A3PWKVMATFVKTNQQ,Thrilled With These!!,I love this. I started with just one & ended up getting 3 in all for home.,5,positive,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AE5T4BA3WBACNSOSI76EBI5IKCAA,Not better than cable,Doesn't work as well as hoped. So far have had to factory reset the device 3 times. Pauses and kicks me out of movies.,3,negative,0,0
