id,date,link,title,review,rating,label,helpful,not_helpful
B00NQDGCW8,"on November 9, 2017",amzn1.account.AFSTTQEN6I3NKBCUJ4NEU3UOOIPA,Three Stars,"Sheets are great however someone took a permanent marker and signed one of the pillow cases, very strange!",3,negative,0,0
B00NQDGCW8,"on July 9, 2018",amzn1.account.AGAQOCGLZ7QDYZG5IC2HZY7ZJXAA,Very soft,Thin material & little bit too large for a Queen mattress,3,negative,0,0
B00NQDGCW8,"on November 8, 2017",amzn1.account.AGL4F4R43F23EG3PSDWCAKALH6RA,Soft but not the right color.,A LOT brighter than pictured.,3,negative,0,0
B00NQDGCW8,"on November 8, 2017",amzn1.account.AF3NWU3D3TA2QMQWBUG3F44CEQ6Q,Thin material. As expected for this price.,Thin material.  As expected for this price.,3,negative,0,0
B00NQDGCW8,"on November 7, 2017",amzn1.account.AEKQJR2HAB76SBPG7OFTGJAUOP7A,Fitted sheet elastic broke!,"Sheets feel great (only reason it gets 3 rather than 2 stars). Seriously though, the continuous elastic that ""goes all the way around""  felt like a rubber band when it snapped the first time we put it on. Now we have no fitted sheet at all...",3,negative,0,0
B00NQDGCW8,"on July 9, 2018",amzn1.account.AETGIERCHDAKY7EIIIKBXE7XVVHA,"Cool,  but a little disappointing.",It isn't sturdy at all.  Doesn't stay on corners nor ends of bed.,3,negative,0,0
B00NQDGCW8,"on November 6, 2017",amzn1.account.AFQGR5KKMAURVDND2HV7KSBWPRAA,Best bang for your buck,"We received the white set as a wedding gift and loved them so much we just bought them in grey! Softest sheets ever!!! Also, I'm a hot sleeper and these keep me cool all night.<br />I've spent $100 on sheets that were falling apart after a year but  these are holding up nicely. Only complaint is that they stain VERY easily. Which isn't a big deal I just won't put them in my guest bedroom.<br /><br />Will most definitely be repurchasing multiples in the future.",3,negative,0,0
B00NQDGCW8,"on November 6, 2017",amzn1.account.AFY6IOIGLKCEHXJADVGHDFZ2U3CQ,Three Stars,Slide off the bed easily. For the price ok.,3,negative,0,0
B00NQDGCW8,"on November 6, 2017",amzn1.account.AE2JWE26WGWTLCMR2BA5ZBYUJ2LA,Three Stars,Very nice,3,negative,0,0
B00NQDGCW8,"on November 6, 2017",amzn1.account.AH7T6K4SVKRM5DX7PGYL6PXRTCMQ,Three Stars,Nice sheets,3,negative,0,0
B00NQDGCW8,"on November 5, 2017",amzn1.account.AFUR75V5YMSV4BU7FDG6BZGX6OVA,But great feel for price,Fabric seems to hold heat more than expected. But great feel for price.,3,negative,0,0
B00NQDGCW8,"on July 9, 2018",amzn1.account.AEWE2SBE3TIKW26GKQWOYHKVSDRA,"Great feel and lovely design, not durable",Loved the feel and design pattern however about 4/5 months into use the pillowcases were beginning to  and sheets were fading,3,negative,0,0
B00NQDGCW8,"on November 4, 2017",amzn1.account.AHOVOWRD22TGFAU7Q57W2C4DPYEQ,Pills pills pills,"On my third set of these sheets - super soft and wonderful, but they absolutely do pill a few months in. They're cheap enough to buy new ones, but I'm not sure how so many other people haven't experienced pills!",3,negative,0,0
B00NQDGCW8,"on November 4, 2017",amzn1.account.AGOLZ3IWTXXZFRASNRSTYDEGBOCA,Three Stars,"Lovely sheets, but a bit thin.",3,negative,0,0
B00NQDGCW8,"on November 4, 2017",amzn1.account.AE22Q4L5AZLDQQG2746R6C4XRQJQ,Thin. I guess ok for the price but I ...,Thin.<br />I guess ok for the price but I would not buy again.,3,negative,0,0
B00NQDGCW8,"on November 1, 2017",amzn1.account.AFLY6A3RUUUTYHSJ55FZFIGXXLYA,Three Stars,"Pretty soft material, but material is a bit thin. Pillowcases with embroidery are nice. Good overall value!",3,negative,0,0
B00NQDGCW8,"on November 1, 2017",amzn1.account.AHKQV4P4SYUDZFQW7TCXQOD5MGQQ,Stitching came out immediately before put on bed,"I washed these on gentle in cold water before I put them on the bed. The stitching on both pillow cases came out at the ends. The color and the feel are wonderful as everyone says but having to re sew these doesn't make it worth the low price to me, my time is more valuable plus I'd need to buy matching thread. Seriously considering sending them back.",3,negative,0,0
B00NQDGCW8,"on July 8, 2018",amzn1.account.AGFMNDMXIQ7WYPIOPKZLKZ56OOEA,I love the color,"I love the color! They are soft, but they feel.....almost like they dont breath quite like cotton. The sheets pull easily. They also tore the first time I used them. Granted my dog was digging a bed while I was at work, but the cotton sheets never ripped. Not sure that is a realistic expectation to live up too though. I was crushed. First time I went with fun colorful sheets. So its a bit of a mixed bag, but I could easily see that others would be totally satisfied.",3,negative,0,0
B00NQDGCW8,"on October 31, 2017",amzn1.account.AHU4KKULH6KKANRK2HU3KZCO3T7Q,"not the best, and they do wrinkle","It's ok, not the best, and they do wrinkle",3,negative,0,0
B00NQDGCW8,"on October 31, 2017",amzn1.account.AHIKHUBAN4JXYGFVJEDNEWCMAAZA,Nice,My sheets had a stain. They seem like good quality though.,3,negative,0,0
B00NQDGCW8,"on October 31, 2017",amzn1.account.AER45QWEFS7W3X5OQV3KMUF2EUUA,"Beautiful sheets, but very warm","Really soft, beautiful sheets. However, they make my husband and I really warm at night. We've learned to use them in winter or turn on a fan at night when we have these on the bed.",3,negative,0,0
B00NQDGCW8,"on October 31, 2017",amzn1.account.AF7HQ7XKDPCQBILNURLMXNWTAXJQ,Ripped after one wash,Pillow case ripped after only a month of use. Just outside the return window of amazon by one day.... would have been 5 stars but I didn’t even wash the sheets twice and they already ripped. The material seems weak and thin even though it is comfortable. I would like to contact the seller for a refund or exchange. Be aware of the risk. WILL UPDATE ONCE I SPEAK WITH SELLER.,3,negative,0,0
B00NQDGCW8,"on October 30, 2017",amzn1.account.AG3UX75OTL7LIR7APZH6QJELDL4Q,At first we loved these sheets,"At first we loved these sheets! The feel, the pattern, everything...BUT now we are noticing little tears and pulls throughout the sheets. I've never had this happen before, unless the sheets were worn from washing overtime. Super upset....wont be purchasing again.",3,negative,0,0
B00NQDGCW8,"on October 30, 2017",amzn1.account.AG4XFP7CHIUI42ZJW7GZSTMMGNSQ,Product seems nice for the price but definitely not Cali-king,I rated a three because they barely fit my king size mattresses and these new mattresses are not even real thick. Product seems nice for the price but definitely not Cali-king.,3,negative,0,0
B00NQDGCW8,"on July 8, 2018",amzn1.account.AE6S75BRWGKOHWYLKSMGAXAJBETQ,Pillowcase was stained from the cardboard it was wrapped around ...,Pillowcase was stained from the cardboard it was wrapped around. Because they are polyester instead of cotton they don't breathe and are hot during summer months. The elastic all the way around the fitted sheet makes it impossible to fold neatly.,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AFDCPHUHHWB4DTT7DFHLLDQTEELQ,Could've been great,I like the vibrant color pink.  A lot smoother than the other microfiber sheets I have that are more expensive.  The only issue I have is there's a couple of brown stains on the flat sheet.  I was trying to remove it but out of luck.,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AFC5772VXUFFQIM7KD62KS553KKQ,Hot and cheap,"I should have taken the negative comments into consideration before buying this sheet set. The sheets are not comfortable and get very hot at night. Also after one wash the seams of the pillow cases, as well as the fitted sheet, became undone.",3,negative,0,0
B00NQDGCW8,"on October 29, 2017",amzn1.account.AHPJ4G4YMO7QGFKB542H2ELHL4QA,Three Stars,"it's OK, a little thin.",3,negative,0,0
B00NQDGCW8,"on October 29, 2017",amzn1.account.AFZ3Y6DQZGMRU3ZXOA7DJZXFXDSQ,Three Stars,"ITS THE COLOR THAT I WANTED,BUT IS THIN",3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AG7XZ4ZCBSAS73ROISKVMCMIHKHQ,"Good sheets, but damaged",The sheets are nice and soft but unfortunately there were two tears in the top sheet. Disappointing.,3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AE2XG7EDFAORVXLKEDTU7QPKKOPQ,Three Stars,"Great price, soft sheets and over all I'm happy with them but they are THIN!",3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AE2NOEXLN5JSFERTNNTMMHRPBR2Q,Three Stars,The sheets were a little thinner than expected.,3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AGMEHGGKDRTG64W5MQ2WYRHTIHCA,Three Stars,Sheets are nice,3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AETTL5DNUJDTKOOHK7Q5RLJHGSZA,"these are flannel sheets, so just know that going in.","these are cheap and seem fairly well made.  So 3 stars minimum.  But regardless of terms like brushed micorfiber, these are simply flannel sheets.  And as such they are really warm.  Way too hot for me outside of maybe the coldest days of winter.  But they are so cheap I will keep the two pair I bought for sub zero nights.",3,negative,0,0
B00NQDGCW8,"on October 28, 2017",amzn1.account.AFAJ6YSIFT6LNU6WD4WVVUGI5LHQ,Three Stars,Soft but super thin!,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AHYHZZQVDSA377KYFLL3WLDSCNQQ,Check Check size of sheets and compare them with your bed,The sheets while very nice did not fit our bed . They were much too big and slid off constantly.,3,negative,0,0
B00NQDGCW8,"on October 27, 2017",amzn1.account.AHWKSSVW6V3IF5ASRJYWMG3JHACA,Meh,"I only got one pillow case, other than that it was on time and feel good.",3,negative,0,0
B00NQDGCW8,"on October 27, 2017",amzn1.account.AHZNHFIMU7NLUUSSFTINKG2WOWLQ,Not worth it,"I have been purchasing the South Shore fine linendeep pocket sheets and I loved them!! They didn't have available at the time a purple in the size I needed so researched and saw this brand had a lot of great reviews and decided to give it a chance.  After using it for about a month, I am not happy with it.  The sheets do not stay on my bed and it's really aggravating having to fix it all the time.  I also feel the make me way too hot.  The color is more a purply brown so it still didn't match what I had wanted it to.  I give it three stars because it is at least soft.",3,negative,0,0
B00NQDGCW8,"on October 27, 2017",amzn1.account.AGGG3PRR7VIP7N6HVDNWJFY23OYQ,False advertisement.. I got a sheet set not ...,False advertisement. . I got  a sheet set not what is shown in the picture.,3,negative,0,0
B00NQDGCW8,"on October 26, 2017",amzn1.account.AH7STDXRYQ4KAVRXLJ73ZF2E2IDQ,Beyond soft and super comfortable! Feels like I'm sleeping at a high-end? ...,"Let's start off with the pros. Beyond soft and super comfortable! Feels like I'm sleeping at a high-end? hotel, yet still in my house! Cons... I have s standard size King mattress, and the sheets are WAY TO BIG. Not sure with you, but I don't like to sleep on sheets which crumble all up underneath me. Also, there was a stain on them when I took them out of the packaging.",3,negative,0,0
B00NQDGCW8,"on October 25, 2017",amzn1.account.AFRX6T7TZ7L52SBYZA2D5635ZFBA,Not understanding the hype.,"I really don’t get it. There are literally thousands and thousands of awesome reviews about softness and lightweightness and the best  sheets ever. Okay, for the price, it’s a set of sheets. But I’m really not impressed. They’re very very thin, which to me, makes them seem cheap. They’re just ‘okay’. I probably wouldn’t buy these again.",3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AH7ZHJVO7UVH47G6KASZQNG47JZA,Three Stars,flimsier that I expected. Already a run in the fabric. Would not order again.,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AGVJY3IUHEWFT25K7ENADPUWYOKA,Thin yet soft,If you prefer soft and thin  sheets then these are for you. I will be looking for crisp sheets that need no ironing.,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AGRWOLRJEL7EF6IXYJRLUDRDS4MA,Good sheet... but cooling? Meh.,"It's quite alright all around except it's not that ""cool"" as advertised.",3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AGDSQSNL4VIHXQJHBMQUQX7NLVJQ,Just not what I was expecting after all the great reviews,After reading all the wonderful reviews of how soft and comfortable these were I guess I had higher expectations than what I was getting... Not bad just not what I was expecting. Honestly my favorite sheets are $15 (sale price) at Costco. Those are soft breathable sheets!,3,negative,0,0
B00NQDGCW8,"on October 25, 2017",amzn1.account.AGLCPMWKBU63YIE4DHT3DLE32MOQ,These are super soft. I'm giving them 3 stars because the ...,These are super soft.  I'm giving them 3 stars because the fitted sheet already has a pull in the fabric and one of the pillowcases has ripped slightly.,3,negative,0,0
B00NQDGCW8,"on October 24, 2017",amzn1.account.AFVIIS5SJXGWDMFMUMVJAVLCEESA,Three Stars,i was disappointed with the quality. Did not have that real luxurious feeling like my sheets from Costco.,3,negative,0,0
B00NQDGCW8,"on October 24, 2017",amzn1.account.AGFAS2J7VCWNOZBKKDQRLDEMFYKQ,Made for a deep mattress,"Sheets feel great, but are too big for our sleep number bed, so they tend to bunch up instead of stay smooth.",3,negative,0,0
B00NQDGCW8,"on October 24, 2017",amzn1.account.AFZ4YRTE4G6SZBTETXMTD6TEBVYQ,Three Stars,Sheets are very thin and see through. But they are really soft,3,negative,0,0
B00NQDGCW8,"on October 24, 2017",amzn1.account.AGQ66RRYR4KN6LOW7KID5YJ6ECXA,These sheets are ok - pretty much you get the quality you pay for,These sheets are ok - pretty much you get the quality you pay for. I have a set of microfiber sheets purchased from Costco and those are far thicker and more silky. But these are fine for the price and nice to use for slightly warmer weather. They wash fine.,3,negative,0,0
B00NQDGCW8,"on October 23, 2017",amzn1.account.AFTU55SHRTHDZRNEGGD67GCFF44Q,Three Stars,i bought queen sized sheets for a full sized bed but they hardly fit,3,negative,0,0
B00NQDGCW8,"on October 23, 2017",amzn1.account.AHKQQKFSXNQT73I2ABPFMXRJTHKA,While making the bed I pulled the top sheet across ...,While making the bed I pulled the top sheet across the bed and it ripped where my hand had a hold of the material. I had no Idea the material was that delicate.,3,negative,0,0
B00NQDGCW8,"on October 23, 2017",amzn1.account.AHCJT3LS6R6H6AIFWPVPUMTZM6UQ,Not as good as I thought.,"With the first set, I have had no problems with.  I really liked them and purchased 2 more sets. When washing the second set, the seam of one of the pillow cases has come apart (1st washing was new before use, so one week of use before the 2nd washing).",3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AEL5FX4SK7FH2MDKPMICUKYSFDTQ,Meh,Color is pepto-bismol with a touch of lavendar...<br />Not the prettiest shade,3,negative,0,0
B00NQDGCW8,"on July 7, 2018",amzn1.account.AHT7XNISE5Z3OG4SXCM6V4NCGX2A,the flat sheet was odd. It is too large and seems to be square.,soft feeling and warm.,3,negative,0,0
B00NQDGCW8,"on October 23, 2017",amzn1.account.AE3ZL5QRFHKSLUQYCLFDYBEPVTYQ,Got white instead of grey sheets.,I ordered grey and got white. A little disappointing because I didn’t have time to send back for grey replacement. The sheets themselves are okay if you’re into microfiber. They seem warmer than cotton. I think my preference is cotton.,3,negative,0,0
B00NQDGCW8,"on October 23, 2017",amzn1.account.AHKQCLPJUNE7NNBI64RJR2T4VO2Q,Wrong color for me,"I ordered the dark purple and it was not the clear purple you see in the screen. It has sort of a muddy brown look to it and does not match my quilt. I’m sending it back. Maybe I’ll try another color another time as these seemed to be very soft, quality sheets.",3,negative,0,0
B00NQDGCW8,"on October 22, 2017",amzn1.account.AFTD7Z23ZBQ53GAMMDDAQBKG2IPA,love it when you get new sheets and pillow cases,"Bedding, love it when you get new sheets and pillow cases...then when you wash it you feel like the pressed marterials are now wrinkled. Why? One use then straight to wrinkled! If that’s the only gripe I have then it’s fine with me!",3,negative,0,0
B00NQDGCW8,"on October 22, 2017",amzn1.account.AFBHWI66PQUGNT4TMJRMBIBAKCAQ,They feel nice. However the hems in the pillowcases are not ...,They feel nice.  However the hems in the pillowcases are not finished on half of each one.,3,negative,0,0
B00NQDGCW8,"on October 20, 2017",amzn1.account.AGT7VU42HVMGYE4SKWYQWNWHSQ4A,Three Stars,Pockets aren't very deep,3,negative,0,0
B00NQDGCW8,"on October 20, 2017",amzn1.account.AE6KLGVNGDXY4PKYP2J7V2A4DNRA,Three Stars,A little wide for my dorm bed.,3,negative,0,0
B00NQDGCW8,"on October 19, 2017",amzn1.account.AECEI6UUJF6FS3TFZVQEDSWGL6YQ,Three Stars,Love the feel however the pillow case and bottom sheet is “balling up”.,3,negative,0,0
B00NQDGCW8,"on October 19, 2017",amzn1.account.AEUMZSQOZF6H5ZG6C2IZOYTDP2HA,I've had king size in these sheets and loved them. However,"I've had king size in these sheets and loved them.  However, the twin fitted won't stay on bed.  It keeps slipping off of the corners.",3,negative,0,0
B00NQDGCW8,"on October 18, 2017",amzn1.account.AFJCDUQR4XJFEJMAE334ITIBMA6Q,nothing great,"came with a lot of creases, and there was some issue with the color like the print was darker at some places. Not the best. But I had to use it as i had just moved in and needed some sheets.",3,negative,0,0
B00NQDGCW8,"on July 6, 2018",amzn1.account.AGCLFKFC34PAH477UZKUXGDPMHCA,Color mismatch,Top sheet and pillowcases don't match the bottom sheets. They're different shades of the same color. Very disappointing!,3,negative,0,0
B00NQDGCW8,"on October 17, 2017",amzn1.account.AGKCCSGTRL5DJTNWOSI3ZO62K23A,Beautiful color but....,"The color of these sheets are beautiful! I purchased the “spa mint” color and I couldn’t be more in love with the color. The sheets however, even though they are incredibly soft they keep producing little balls of fuzz down at the feet. I’m not doing anything ridiculous enough to cause fluff balls to form (lol) but unfortunately it always drives me crazy because it feels like dirt- but I can see all the little fluff balls",3,negative,0,0
B00NQDGCW8,"on October 17, 2017",amzn1.account.AF66AO573OTJU3MKTHAEZJSITVMQ,They're okay,They're soft sheets and feel of good quality. I got them in the color Emerald Green and I have to say that they are not as dark as I would have liked/what I saw in photos. However they do seem to have a true green undertone.,3,negative,0,0
B00NQDGCW8,"on October 17, 2017",amzn1.account.AHJV3R2JLUYX5RF2OH7ESQTOMOUA,I like how soft these are,"I like how soft these are, but the material is very thin and the pockets aren't deep enough so they slip of the corners of the bed.",3,negative,0,0
B00NQDGCW8,"on October 17, 2017",amzn1.account.AGGYEL7D7E63BXBL7E3CPJOEGRJA,Three Stars,nice sheet set,3,negative,0,0
B00NQDGCW8,"on October 16, 2017",amzn1.account.AHJ3GHOFZSMOFRS4IOQJ4YOIUUBA,Three Stars,Very soft but not five star worthy because the sheets don’t stay on my mattress very well.,3,negative,0,0
B00NQDGCW8,"on October 15, 2017",amzn1.account.AEJQ2L6B65CAYI4QBADO2DQ3JGRA,"Very soft, arrived with torn corner and pillow case unraveling","This is tough. Received just yesterday, just got to pull them out and look at. I absolutely love them<br /> Very soft and color was what I was expecting.<br /><br />Bad, fitted sheet is torn on one corner edge and one pillow case already had sting unraveling. So disappointed in that aspect.",3,negative,0,0
B00NQDGCW8,"on August 11, 2018",amzn1.account.AGLDAA5WCKBXKVBQJLSQCF2MD2XA,Winter sheets,"Very soft, however also very hot, like using flannel sheets in the dog days of August.  They are now considered our winter sheets.",3,negative,0,0
B00NQDGCW8,"on July 6, 2018",amzn1.account.AHLY3ITIQHRDDK7NJ7JVNRDUEYOQ,Originally loved the sheets but today July 6,"I bought these sheets in January of this year. Originally loved the sheets but today July 6, I was putting on the bed and bottom sheet ripped. Don't think I will buy these again.",3,negative,0,0
B00NQDGCW8,"on July 6, 2018",amzn1.account.AGJR7SXUBZ22N53GUFG2JXFMGZUA,100% polyester,"Nice, pretty and soft, but remember these are 100% polyester and they feel like it, not cotton.",3,negative,0,0
B00NQDGCW8,"on July 6, 2018",amzn1.account.AGHUQ3WYTXEOMABBRHFVOXCSAY6Q,HOT HOT HOT. If you want to be really ...,HOT HOT HOT.  If you want to be really hot at night these sheets are for you.,3,negative,0,0
B00NQDGCW8,"on July 6, 2018",amzn1.account.AHLVHI5PNWLGA6KDKKZLXUGUDVAA,They are super soft!,"We have had these for a couple of months now.  They are super soft!!! They seem to be a little thin, but are holding up very well. The pockets aren’t as deep as I would like them to be.  I do occasionally have to pull the pockets of the fitted sheet back over the mattress.  Not bad for the money, I would probably buy these again.",3,negative,0,0
B00NQDGCW8,"on October 14, 2017",amzn1.account.AHN7NGJWCUJPCZFFOAUYYKTECFFA,"Nice quality, arrived perfectly. Just too hot for me.","I gave these 3 stars because they arrived on time and as expected. But they were way too hot to sleep on. I should have known not to buy microfiber as it doesn't seem to breathe well. It is too expensive to ship them back so pls be aware if you are a hot sleeper, maybe re-evaluate. If you like to sleep warm then these are definitely for you.",3,negative,0,0
B00NQDGCW8,"on October 14, 2017",amzn1.account.AHWRQI6VCBSGWEQ2X6TDWS5L74CQ,Three Stars,"kind of thin, move around too much",3,negative,0,0
B00NQDGCW8,"on October 14, 2017",amzn1.account.AFF3JLA6SWJNRIKIV35Z2HSC3IYA,Three Stars,Soft and cozy but not deep enough for our foam top mattress.,3,negative,0,0
B00NQDGCW8,"on October 14, 2017",amzn1.account.AETQ5OVG7OWOB5LNVCIGS7UFTKDQ,Eh... Not a 5 star sheet.,"Eh... I think this product suffers from the ""inflated customer review"" syndrome. The sheets are OK but nothing amazing. I definitely believe you get what you pay for. Don't expect anything magical from these sheets despite their 5 star review.",3,negative,0,0
B00NQDGCW8,"on October 13, 2017",amzn1.account.AGUY7EJD7CSF56JZIKZNH2WTBWUA,Not for me.,They are beautiful and soft. But so very warm in the summer. I would not buy that sheet again. I will stick with cotton.,3,negative,0,0
B00NQDGCW8,"on October 12, 2017",amzn1.account.AEKBJS5IYNYAPXTEQ32PIPNSDTPQ,I rrreeally really love these sheets,"I rrreeally really love these sheets. They’re super soft and, from what I can tell, have great quality. My only gripe is that the color in the thumbnail (I got Emerald Green) doesn’t match up with the product I got. Granted, Emeral Green suggests a bright color, but regardless. Again, the photos need to match up with the product! :/ I really hate to give such a wonderful sheet set a three star rating, but I can’t look past the fact that my sheets were an almost bright color, as a opposed to a dark olive color.",3,negative,0,0
B00NQDGCW8,"on October 12, 2017",amzn1.account.AG2B7CKA23EB7WOEC5ZOIUG7J4FA,Soft but cheap quality.,"I bought this after reading the reviews and seeing how cheap the price was! You definitely get what you pay for! Yes the fabric is soft, but it's super thin and it doesn't really lay flat on your bed. It's kind of like tissue paper. If you are on a budget then this isn't the worst choice out there. But if you are willing to spend an extra $20 or so you could probably find some better quality options.",3,negative,0,0
B00NQDGCW8,"on October 12, 2017",amzn1.account.AFSN27ZP7INGEFW5EJ5Q5MUA65ZA,Not a big fan...,"I am a fabric snob and love the heavier luxury sheets, but this is micro fiber.  It feels very inexpensive to me as a bed fabric.  I will be okay as a summer sheet set, but it appears that I am not won over by the micro fiber craze.",3,negative,0,0
B00NQDGCW8,"on October 12, 2017",amzn1.account.AEU3SAPWCFZQTY44GRC2KZT7H7OQ,So so....,"The sheets are soft but they're kind of thin. After several washings, the  thread starts to bunch up.  I bought extra pillowcases for this and I don't know if they are the ones that messed up or the ones that came with the sheets, but after a few washings, seem start to split on it. These are  inexpensive,  but they will fall apart.",3,negative,0,0
B00NQDGCW8,"on October 11, 2017",amzn1.account.AHBFJQEV5BLE62YFPE45A2M7S2DA,Felt really rough,"Didn't even take them out of the package.  Felt really rough to me.  I know they might soften up when washed, but didn't want to risk it.  Y'all should try Jersey knite sheets.  They're fantastic.",3,negative,0,0
B00NQDGCW8,"on October 10, 2017",amzn1.account.AEPPHE5FBD4ZLZXGX2ZGDRACFLTQ,Cheap but they are cheap...so?!?:),"Pretty cheap material and don't stay snug on the mattress but they were also cheap cost, so?? I do like that they don't wrinkle and are soft. Won't order again, but not going to return.",3,negative,0,0
B00NQDGCW8,"on July 5, 2018",amzn1.account.AHNTQ2TF7CLUCJZZMRL4JQ3RLW7A,Not what I expected,"A bit disappointed when I wash them, that there was a lot of lint that came off from the first washing before I use them. And they seem to retain the heat so not ideal for the summer",3,negative,0,0
B00NQDGCW8,"on October 10, 2017",amzn1.account.AF75UNSGFRWQDSHVQ7G35AG7SHXQ,Nothing spectacular,They're okay sheets for a good price.,3,negative,0,0
B00NQDGCW8,"on October 9, 2017",amzn1.account.AEN3EKMCSIAX7VCGVGYKH7UPTXAA,Three Stars,Good quality though can barely tell it's striped.,3,negative,0,0
B00NQDGCW8,"on October 9, 2017",amzn1.account.AG3S7HPGMAUSTIZQD6HGXOQKVKLA,They are soft. Elastic around end of fitted sheet ...,They are soft.  Elastic around end of fitted sheet isn't made well.  Sheet slides around on it.,3,negative,0,0
B00NQDGCW8,"on October 9, 2017",amzn1.account.AEBUA3J53PJSGXWH5BGGVVGRVLOA,Super soft but don’t stay on corners,Sheets are VERY soft and feel wonderful. Don’t stay on corners well though. Won’t be buying more sets.,3,negative,0,0
B00NQDGCW8,"on October 9, 2017",amzn1.account.AHYLFWCWPFJG446LYRS5H4ZS46IA,Three Stars,Nothing special to note.,3,negative,0,0
B00NQDGCW8,"on October 8, 2017",amzn1.account.AF2DTGR6KGAMLUAS5MVCRS7VSM6A,They don't get or stay cool easily.,Very soft. My sheet had two small stains on them though. They don't get or stay cool easily.,3,negative,0,0
B00NQDGCW8,"on October 8, 2017",amzn1.account.AFXKWAB4TJDKJP2BQMBABSL4NWEA,Three Stars,Sheets are too thin.,3,negative,0,0
B00NQDGCW8,"on October 8, 2017",amzn1.account.AEYERTXXBBE3TQXCPIATGUMZ2NWQ,but we do like the feel of the sheets,"After washing the bottom sheet seems to pull up, but we do like the feel of the sheets",3,negative,0,0
B00NQDGCW8,"on October 8, 2017",amzn1.account.AHKQILPT52NIAONOK4BIUSY2IXRA,Lovely sheets also serve as cat hair magnet,"These are really nice sheets--they look and feel wonderful.  My only complaint, and I feel like it's worth lowering it to a 3 star rating, is that they are a major cat hair magnet.  The texture of the sheets (brushed microfiber) is probably what does it, but with 2 cats who like to lay on my bed and in particular, get under the covers and lay on the sheets, this is not positive.  I'll put clean sheets on and by the next day, there is major cat hair wherever the cats have been.  Noooot exactly the look I'm going for and it feels gross to get into bed with all that cat hair.  So, I would 100% recommend these sheets for a pet-free home, I'd recommend them to a home with pets only if you wouldn't mind all the pet hair collecting on them, or you'd be able to avoid having your pets lay on them.",3,negative,0,0
B00NQDGCW8,"on October 8, 2017",amzn1.account.AE46WIAKDJDZBJ6TOSVJVJJXULZQ,Three Stars,Wrong color,3,negative,0,0
B00NQDGCW8,"on October 5, 2017",amzn1.account.AG4BHDJQOHFSEBO5ISUYMWS7OAUQ,They didn't get there for 5 days and i have prime,they look good,3,negative,0,0
B00NQDGCW8,"on October 5, 2017",amzn1.account.AESTQCRGQ54ZAAOSUSYAREB3QCWA,Beware of piling!,My fiancée and I love these sheets.We have bought 4 sets in different colors. The reason for the 3 stars is that the baby blue ones are the first set we have had that have started to pill. We have had them less then 2 months and at this point we are going to have to get a new set because the piling is so bad. It's such a beautiful color and perfect with our bed spread but I am afraid to get the same color again.,3,negative,0,0
B00NQDGCW8,"on October 4, 2017",amzn1.account.AFJ7SCNUW6GU5C6JO7ZXPBHIJYPA,Soft but HOT!,"Though these sheets are soft, they are not cool. I'm constantly kicking off all the blankets in the middle of the night because I'm burning up. I have a $100 gel cooling pillow but this material doesn't breathe so the pillow gets very hot, which it never used to! They're nice sheets but if you like to be cool while you sleep, these aren't a good match.",3,negative,0,0
B00NQDGCW8,"on October 4, 2017",amzn1.account.AH6S4WUWZQJZP7KIPGFEVOPNHGQQ,Mixed review - love and don’t love,"These are fabulously comfortable! That’s what I love. What I don’t love is they are very thin (as in see through when I am throwing them out over the bed. They also pilled by my husband’s feet. Once after washing, I ended up with the pilled section under my back. I stripped the bed and put that section back under hub’s feet side.",3,negative,0,0
B00NQDGCW8,"on October 3, 2017",amzn1.account.AG3EKQTRRXKC26XYS3R3QLKOWOSQ,Good sheets but not the perfect fit. :(,"We received our order very fast and they are very soft nice sheets. That being said, I am a little disappointed. I ordered California King and sheets this size have always fit our bed fine. These sheets are marked California King but the fitted sheet does not fit at all. I can get two corners to fit down okay but the other two will not go down over the corners and kink up. They don't even reach the corners fully so the pockets are only partly on the corners. I am sure that they will eventually slip up and pop off.",3,negative,0,0
B00NQDGCW8,"on October 3, 2017",amzn1.account.AFR4FWS4QSHBKF5ZSLZ5EXXEKG3Q,"Good sheets, but it would be nice if they ...","Good sheets, but it would be nice if they included the strap on the edges to keep it from slipping off the corners. I move around a lot at night and have to pull in back over the mattress every day.",3,negative,0,0
